,title,price,link
287,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 16 GB Ram & 2TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ","52,590",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjI5MzE5NDgwMDQ0MTkwOjE3MjA1NDQwNDM6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI1NTMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDSX2JQ%2Fref%3Dsr_1_273_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720544043%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
288,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam  ","16,990",https://amazon.in//Chuwi-HeroBook-Pro-Celeron-Mini-HDMI/dp/B00OKAFZHO/ref=sr_1_26?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.d30wuOl3MJcvYntNWFrTbW8EjxFtPvnh3T3e89LNdMshZICNgqDO86HWn-dlhnKtEBTXOINuFOUUYkoF7Vu4_I90Urz3jiXYBiLLrb6sXLhpcBZQ94S5RpBmZYzatRRjE_ntnbB-hDYLL3Tt07eKYybZuyVih9TZLViVu0CjLhGS76djf_Z_wymOyxevvdVsbaO9XZNLStiAuJyW7DAlcNMdpKHn6EaZ0rtxiGaH7v8.8Hlm8XBitxY-eXSl-QRkIs0JHpuGcfvqN2tFcsD821A&dib_tag=se&keywords=laptop&qid=1720543922&sprefix=laptop%2Caps%2C322&sr=8-26
289,"(Refurbished) Dell Latitude Laptop 7390 Intel Core i7 Mobile-8th Gen Processor, 4 GB Ram & 2TB SSD, 13.3 Inches FHD 1080p 1.17KG Light Weight Notebook Computer  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjI5MzE5NDgwMDQ0MTkwOjE3MjA1NDQwNDM6c3BfYXRmX25leHQ6MjAxMjQ0NDMxNzYwOTg6OjA6Og&url=%2FRenewed-Dell-Latitude-Mobile-8th-Processor%2Fdp%2FB0BVZY57JN%2Fref%3Dsr_1_274_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720544043%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
290,"HP OMEN Gaming Laptop, 13th Gen Intel Core i7-13700HX, 8GB RTX 4060 GPU, 16.1-inch (40.9 cm), FHD, IPS, 165Hz, 300 nits, 16GB DDR5, 1TB SSD, RGB Backlit KB, B&O (Black, 2.35 kg), wf0111TX  ","1,22,990",https://amazon.in//HP-i7-13700HX-16-1-inch-Backlit-wf0111TX/dp/B0D4QXZ7NV/ref=sr_1_275?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-275
291,"Lenovo IdeaPad Slim 3 AMD Ryzen 7 5700U 15.6"" FHD Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Arctic Grey/1.65Kg), 82KU024JIN  ","47,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82KU024JIN/dp/B0CP2DWWFS/ref=sr_1_276?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-276
292,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 16GB, 512GB, 14.0"" (35.56cm) FHD Display, Windows 11 + MSO'21, Spill-Resistant Keyboard, 15 Month Mcafee, Black, 1.48kg  ","52,990",https://amazon.in//Dell-i5-1235U-Processor-Spill-Resistant-Keyboard/dp/B0CJK118D2/ref=sr_1_277?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-277
293,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 3050 Graphics 6 GB VRAM, 144Hz Display (16 GB DDR5/ 1 TB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","72,990",https://amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP3H49P/ref=sr_1_278?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-278
294,"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTXâ„¢ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN  ","4,79,990",https://amazon.in//MSI-CreatorPro-i9-13980HX-Creator-A13VKS-249IN/dp/B0CD7GZD42/ref=sr_1_279?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-279
295,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","57,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_280?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-280
296,Acer Nitro 5 Gaming Laptop AMD Ryzenâ„¢ 7 7735HS Octa-Core Processor- (16GB/ 512 GB SSD/NVIDIA GeForce RTX 3050 4GB Graphics/Windows 11 Home) AN515-47 with 39.6 Cm (15.6 Inch) IPS Display  ,"69,990",https://amazon.in//Acer-Octa-Core-Processor-Graphics-AN515-47/dp/B0C1BGCPX9/ref=sr_1_281?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-281
297,"ASUS Zenbook 14 (2023), AMD Ryzen 7 7730U, 14"" (35.56 cm) 2.5K, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/FP Sensor/Jade Black/1.35 kg), UM3402YA-KP741WS  ","69,990",https://amazon.in//ASUS-Zenbook-Windows-Backlit-UM3402YA-KP741WS/dp/B0BTWFKBDQ/ref=sr_1_282?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-282
298,"ASUS TUF Gaming F15 - Gaming Laptop, Intel Core i5-11260H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz, (8GB/512GB SSD/4GB NVIDIA RTX 2050/Win 11/ RGB Backlit/Black/2.30 kg),FX506HF-HN075W  ","53,480",https://amazon.in//ASUS-TUF-Gaming-F15-FX506HF-HN075W/dp/B0CYCJ6G2H/ref=sr_1_283?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-283
299,"Apple 2023 MacBook Pro (14-inch, M3 chip with 8â€‘core CPU and 10â€‘core GPU, 8GB Unified Memory, 512GB) - Space Grey  ","1,59,790",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzAyNDk0MjIyNzkzMTkwOjE3MjA1NDM5MjI6c3BfbXRmOjMwMDA4NTQwMzIxODQzMjo6MDo6&url=%2FApple-MacBook-14-inch-10%25E2%2580%2591core-Unified%2Fdp%2FB0CM5NR4SW%2Fref%3Dsr_1_27_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.d30wuOl3MJcvYntNWFrTbW8EjxFtPvnh3T3e89LNdMshZICNgqDO86HWn-dlhnKtEBTXOINuFOUUYkoF7Vu4_I90Urz3jiXYBiLLrb6sXLhpcBZQ94S5RpBmZYzatRRjE_ntnbB-hDYLL3Tt07eKYybZuyVih9TZLViVu0CjLhGS76djf_Z_wymOyxevvdVsbaO9XZNLStiAuJyW7DAlcNMdpKHn6EaZ0rtxiGaH7v8.8Hlm8XBitxY-eXSl-QRkIs0JHpuGcfvqN2tFcsD821A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543922%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
300,Lenovo ThinkPad L480 20LTS03100 Notebook PC - Intel Core i3-8130U 2.2 GHz Dual-Core Processor - 8 GB DDR4 SDRAM - 250 GB Solid State Drive - 14-inch Display - Windows 10 Professional (Renewed)  ,"14,298",https://amazon.in//Lenovo-ThinkPad-L480-20LTS03100-Notebook/dp/B084GW7YMR/ref=sr_1_284?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-284
301,"Samsung Galaxy Book2 (NP750) Intel 12th Gen core i7 39.6cm (15.6"") FHD Thin & Light Laptop (16 GB/512 GB/Windows 11/MS Office/Backlit Keyboard/Fingerprint Reader/Silver/1.55Kg), NP750XED-KC2IN  ","65,949",https://amazon.in//Samsung-Windows-Keyboard-Fingerprint-NP750XED-KC2IN/dp/B09Z1ZG7Y3/ref=sr_1_285?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-285
302,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe graphics, 1080p FHD camera w/privacy shutter, Backlit KB, (Win 11, White, 1.6 kg), fd0022TU  ","59,900",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0022TU/dp/B0C3MGXYGK/ref=sr_1_286?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-286
303,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/1 Yr ADP Free/3 Mon. Game Pass/Grey/1.6Kg), 83ER008DIN  ","54,490",https://amazon.in//Lenovo-IdeaPad-i5-12450H-Warranty-83ER008DIN/dp/B0CNVH114V/ref=sr_1_287?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-287
304,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/1 TB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","40,950",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CKLWMKYX/ref=sr_1_288?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-288
305,"Dell Inspiron 3530 Laptop, 13th Generation Intel Core i7-1355U Processor, 16GB, 512GB, 15.6"" (39.62cm) FHD 120Hz Display, Backlit KB, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.62kg  ","70,001",https://amazon.in//Dell-Inspiron-3530-i7-1355U-Processor/dp/B0CJK111K3/ref=sr_1_289?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-289
306,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Midnight  ","1,45,490",https://amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX22C1ZW/ref=sr_1_290?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.b4Nw33hK_6MyBIHN6r38k8KlxVUyE8pwDGcHsACH7Nxt8OwrDkVWMeKMFyrl719cvfZwa40JPo4IBcIBiLa6IHtBCa8ZpTG_lC_vKSDeTbVQg_Wnha8NNeJHwD6ICHWdq5u_8-OsCtVMvb4OeZPx8zNHOnJqppLtKzkUafgbQy6ZvkGodjunWXF1EkwrAxshEn7BdBm5Qi87R4jyp1x4De9F0C6O332eeLpwklt6Sa4.4CM5ssPmsS9OREt5soAyHebHlnmkEzCkizU6071mgT4&dib_tag=se&keywords=laptop&qid=1720544043&sprefix=laptop%2Caps%2C322&sr=8-290
307,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 32 GB Ram & 512 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","46,694",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTMxMzI5NDY1ODUzMTkwOjE3MjA1NDQwNTA6c3BfYXRmX25leHQ6MzAwMTQ1ODIzMDE2MDMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CLY89W62%2Fref%3Dsr_1_289_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.26uEn54v4yQ55Fa2oW_lglfwQsZDkG4Q_Do2LUkSAFSZS7KhdyWKTf6kSJYG1UC1wcAlsOraF0jKYUV5M7NTwLJRCX2EWa2n2OT0n5vCln0-t-RJNLlwJwaWtzVouDFJSZGPpBmt8oRqWPYZlSTemMAsEGNMbUnqQaglj4UdlZqMSEq83fA4lgW4rPtqpKGb1Aon4AJrnbxS1edERddOAZAO1ScQOgCXAVJT3N5hbos.eBFQ4aq-GqRgerswxkImCKJXU4H_4EyChlf9JRVztgM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720544050%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
308,"(Refurbished) Dell Latitude Laptop 7390 Intel Core i7 Mobile-8th Gen Processor, 32 GB Ram & 256 GB SSD, 13.3 Inches FHD 1080p 1.17KG Light Weight Notebook Computer  ","34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTMxMzI5NDY1ODUzMTkwOjE3MjA1NDQwNTA6c3BfYXRmX25leHQ6MjAxMjQ0NDMxNzY0OTg6OjA6Og&url=%2FDell-Latitude-Mobile-8th-Processor-Notebook%2Fdp%2FB0BVZWD8GW%2Fref%3Dsr_1_290_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.26uEn54v4yQ55Fa2oW_lglfwQsZDkG4Q_Do2LUkSAFSZS7KhdyWKTf6kSJYG1UC1wcAlsOraF0jKYUV5M7NTwLJRCX2EWa2n2OT0n5vCln0-t-RJNLlwJwaWtzVouDFJSZGPpBmt8oRqWPYZlSTemMAsEGNMbUnqQaglj4UdlZqMSEq83fA4lgW4rPtqpKGb1Aon4AJrnbxS1edERddOAZAO1ScQOgCXAVJT3N5hbos.eBFQ4aq-GqRgerswxkImCKJXU4H_4EyChlf9JRVztgM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720544050%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-290-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
309,"ASUS Vivobook Pro 15, AMD Ryzen 5 5600H, 15.6"" (39.62 cm) FHD, Creator/Gaming Laptop, (16 GB RAM/1TB SSD/4GB RTX 3050/Win11/Backlit/Fingerprint/50WHr /Blue/3.97 kg), M6500QC-HN551WS  ","67,990",https://amazon.in//ASUS-Vivobook-Backlit-Fingerprint-M6500QC-HN551WS/dp/B0CCPBQ8NJ/ref=sr_1_291?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.26uEn54v4yQ55Fa2oW_lglfwQsZDkG4Q_Do2LUkSAFSZS7KhdyWKTf6kSJYG1UC1wcAlsOraF0jKYUV5M7NTwLJRCX2EWa2n2OT0n5vCln0-t-RJNLlwJwaWtzVouDFJSZGPpBmt8oRqWPYZlSTemMAsEGNMbUnqQaglj4UdlZqMSEq83fA4lgW4rPtqpKGb1Aon4AJrnbxS1edERddOAZAO1ScQOgCXAVJT3N5hbos.eBFQ4aq-GqRgerswxkImCKJXU4H_4EyChlf9JRVztgM&dib_tag=se&keywords=laptop&qid=1720544050&sprefix=laptop%2Caps%2C322&sr=8-291
310,"ASUS Zenbook S 13 OLED (2024), 13"" (33.78cm) 3K OLED 16: 10, Intel Core Ultra 7 155U, Built-in AI, Thin & Light Laptop (16GB/1TB SSD/Win11/Office 2021/Basalt Grey/1 Kg), UX5304MA-NQ752WS  ","1,40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzAyNDk0MjIyNzkzMTkwOjE3MjA1NDM5MjI6c3BfbXRmOjMwMDE2Njg3Nzc5MzAzMjo6MDo6&url=%2FASUS-Zenbook-OLED-33-78cm-Built%2Fdp%2FB0CXPXFC1H%2Fref%3Dsr_1_28_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.d30wuOl3MJcvYntNWFrTbW8EjxFtPvnh3T3e89LNdMshZICNgqDO86HWn-dlhnKtEBTXOINuFOUUYkoF7Vu4_I90Urz3jiXYBiLLrb6sXLhpcBZQ94S5RpBmZYzatRRjE_ntnbB-hDYLL3Tt07eKYybZuyVih9TZLViVu0CjLhGS76djf_Z_wymOyxevvdVsbaO9XZNLStiAuJyW7DAlcNMdpKHn6EaZ0rtxiGaH7v8.8Hlm8XBitxY-eXSl-QRkIs0JHpuGcfvqN2tFcsD821A%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543922%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
